ITL,ITL_code,Region_name,Year,GDP_Value_mil
ITL3,TLG24,Staffordshire CC,2021,24850
ITL3,TLG24,Staffordshire CC,2022,24210
ITL3,TLG24,Staffordshire CC,2023,24048
ITL2,TLG3,West Midlands,1998,64160
ITL2,TLG3,West Midlands,1999,66139
ITL2,TLG3,West Midlands,2000,67629
ITL2,TLG3,West Midlands,2001,70467
ITL2,TLG3,West Midlands,2002,70558
ITL2,TLG3,West Midlands,2003,72171
ITL2,TLG3,West Midlands,2004,73619
ITL2,TLG3,West Midlands,2005,74430
ITL2,TLG3,West Midlands,2006,74649
ITL2,TLG3,West Midlands,2007,76127
ITL2,TLG3,West Midlands,2008,74957
ITL2,TLG3,West Midlands,2009,70515
ITL2,TLG3,West Midlands,2010,72657
ITL2,TLG3,West Midlands,2011,73867
ITL2,TLG3,West Midlands,2012,74811
ITL2,TLG3,West Midlands,2013,75713
ITL2,TLG3,West Midlands,2014,78349
ITL2,TLG3,West Midlands,2015,80629
ITL2,TLG3,West Midlands,2016,83924
ITL2,TLG3,West Midlands,2017,85333
ITL2,TLG3,West Midlands,2018,86481
ITL2,TLG3,West Midlands,2019,85949
ITL2,TLG3,West Midlands,2020,74966
ITL2,TLG3,West Midlands,2021,82218
ITL2,TLG3,West Midlands,2022,85390
ITL2,TLG3,West Midlands,2023,86228
ITL3,TLG31,Birmingham,1998,25133
ITL3,TLG31,Birmingham,1999,25665
ITL3,TLG31,Birmingham,2000,26307
ITL3,TLG31,Birmingham,2001,27287
ITL3,TLG31,Birmingham,2002,27616
ITL3,TLG31,Birmingham,2003,28451
ITL3,TLG31,Birmingham,2004,29468
ITL3,TLG31,Birmingham,2005,30046
ITL3,TLG31,Birmingham,2006,29971
ITL3,TLG31,Birmingham,2007,31039
ITL3,TLG31,Birmingham,2008,30708
ITL3,TLG31,Birmingham,2009,29200
ITL3,TLG31,Birmingham,2010,29775
ITL3,TLG31,Birmingham,2011,30176
ITL3,TLG31,Birmingham,2012,30557
ITL3,TLG31,Birmingham,2013,31195
ITL3,TLG31,Birmingham,2014,32010
ITL3,TLG31,Birmingham,2015,32786
ITL3,TLG31,Birmingham,2016,33663
ITL3,TLG31,Birmingham,2017,34125
ITL3,TLG31,Birmingham,2018,34960
ITL3,TLG31,Birmingham,2019,34956
ITL3,TLG31,Birmingham,2020,30533
ITL3,TLG31,Birmingham,2021,33683
ITL3,TLG31,Birmingham,2022,35353
ITL3,TLG31,Birmingham,2023,36220
ITL3,TLG32,Solihull,1998,7089
ITL3,TLG32,Solihull,1999,7247
ITL3,TLG32,Solihull,2000,7535
ITL3,TLG32,Solihull,2001,8152
ITL3,TLG32,Solihull,2002,7976
ITL3,TLG32,Solihull,2003,8189
ITL3,TLG32,Solihull,2004,8283
ITL3,TLG32,Solihull,2005,8390
ITL3,TLG32,Solihull,2006,8463
ITL3,TLG32,Solihull,2007,8617
ITL3,TLG32,Solihull,2008,8406
ITL3,TLG32,Solihull,2009,7710
ITL3,TLG32,Solihull,2010,8123
ITL3,TLG32,Solihull,2011,8423
ITL3,TLG32,Solihull,2012,8506
ITL3,TLG32,Solihull,2013,8567
ITL3,TLG32,Solihull,2014,8927
ITL3,TLG32,Solihull,2015,9657
ITL3,TLG32,Solihull,2016,10357
ITL3,TLG32,Solihull,2017,11152
ITL3,TLG32,Solihull,2018,11247
ITL3,TLG32,Solihull,2019,11241
ITL3,TLG32,Solihull,2020,9530
ITL3,TLG32,Solihull,2021,9989
ITL3,TLG32,Solihull,2022,10783
ITL3,TLG32,Solihull,2023,10852
ITL3,TLG33,Coventry,1998,8964
ITL3,TLG33,Coventry,1999,9153
ITL3,TLG33,Coventry,2000,9441
ITL3,TLG33,Coventry,2001,9795
ITL3,TLG33,Coventry,2002,9693
ITL3,TLG33,Coventry,2003,9889
ITL3,TLG33,Coventry,2004,10030
ITL3,TLG33,Coventry,2005,10306
ITL3,TLG33,Coventry,2006,10072
ITL3,TLG33,Coventry,2007,10548
ITL3,TLG33,Coventry,2008,10657
ITL3,TLG33,Coventry,2009,10174
ITL3,TLG33,Coventry,2010,10633
ITL3,TLG33,Coventry,2011,10764
ITL3,TLG33,Coventry,2012,10782
ITL3,TLG33,Coventry,2013,10758
ITL3,TLG33,Coventry,2014,11403
ITL3,TLG33,Coventry,2015,11996
ITL3,TLG33,Coventry,2016,12758
ITL3,TLG33,Coventry,2017,12356
ITL3,TLG33,Coventry,2018,12339
ITL3,TLG33,Coventry,2019,12261
ITL3,TLG33,Coventry,2020,10604
ITL3,TLG33,Coventry,2021,11645
ITL3,TLG33,Coventry,2022,11902
ITL3,TLG33,Coventry,2023,11998
ITL3,TLG36,Dudley,1998,5795
ITL3,TLG36,Dudley,1999,5989
ITL3,TLG36,Dudley,2000,6124
ITL3,TLG36,Dudley,2001,6383
ITL3,TLG36,Dudley,2002,6456
ITL3,TLG36,Dudley,2003,6448
ITL3,TLG36,Dudley,2004,6562
ITL3,TLG36,Dudley,2005,6558
ITL3,TLG36,Dudley,2006,6670
ITL3,TLG36,Dudley,2007,6707
ITL3,TLG36,Dudley,2008,6497
ITL3,TLG36,Dudley,2009,6034
ITL3,TLG36,Dudley,2010,6258
ITL3,TLG36,Dudley,2011,6377
ITL3,TLG36,Dudley,2012,6533
ITL3,TLG36,Dudley,2013,6551
ITL3,TLG36,Dudley,2014,6586
ITL3,TLG36,Dudley,2015,6614
ITL3,TLG36,Dudley,2016,6726
ITL3,TLG36,Dudley,2017,6878
ITL3,TLG36,Dudley,2018,6821
ITL3,TLG36,Dudley,2019,6825
ITL3,TLG36,Dudley,2020,5944
ITL3,TLG36,Dudley,2021,6682
ITL3,TLG36,Dudley,2022,6850
ITL3,TLG36,Dudley,2023,6622
ITL3,TLG37,Sandwell,1998,7097
ITL3,TLG37,Sandwell,1999,7313
ITL3,TLG37,Sandwell,2000,7297
ITL3,TLG37,Sandwell,2001,7553
ITL3,TLG37,Sandwell,2002,7572
ITL3,TLG37,Sandwell,2003,7754
ITL3,TLG37,Sandwell,2004,7712
ITL3,TLG37,Sandwell,2005,7576
ITL3,TLG37,Sandwell,2006,7679
ITL3,TLG37,Sandwell,2007,7448
ITL3,TLG37,Sandwell,2008,7182
ITL3,TLG37,Sandwell,2009,6753
ITL3,TLG37,Sandwell,2010,6909
ITL3,TLG37,Sandwell,2011,6833
ITL3,TLG37,Sandwell,2012,6933
ITL3,TLG37,Sandwell,2013,7018
ITL3,TLG37,Sandwell,2014,7455
ITL3,TLG37,Sandwell,2015,7739
ITL3,TLG37,Sandwell,2016,8007
ITL3,TLG37,Sandwell,2017,8188
ITL3,TLG37,Sandwell,2018,8317
ITL3,TLG37,Sandwell,2019,8060
ITL3,TLG37,Sandwell,2020,7456
ITL3,TLG37,Sandwell,2021,7795
ITL3,TLG37,Sandwell,2022,7773
ITL3,TLG37,Sandwell,2023,7814
ITL3,TLG38,Walsall,1998,5030
ITL3,TLG38,Walsall,1999,5095
ITL3,TLG38,Walsall,2000,5170
ITL3,TLG38,Walsall,2001,5198
ITL3,TLG38,Walsall,2002,5232
ITL3,TLG38,Walsall,2003,5311
ITL3,TLG38,Walsall,2004,5425
ITL3,TLG38,Walsall,2005,5475
ITL3,TLG38,Walsall,2006,5503
ITL3,TLG38,Walsall,2007,5508
ITL3,TLG38,Walsall,2008,5388
ITL3,TLG38,Walsall,2009,5039
ITL3,TLG38,Walsall,2010,5215
ITL3,TLG38,Walsall,2011,5436
ITL3,TLG38,Walsall,2012,5582
ITL3,TLG38,Walsall,2013,5780
ITL3,TLG38,Walsall,2014,6075
ITL3,TLG38,Walsall,2015,6142
ITL3,TLG38,Walsall,2016,6315
ITL3,TLG38,Walsall,2017,6308
ITL3,TLG38,Walsall,2018,6196
ITL3,TLG38,Walsall,2019,6019
ITL3,TLG38,Walsall,2020,5238
ITL3,TLG38,Walsall,2021,5879
ITL3,TLG38,Walsall,2022,5930
ITL3,TLG38,Walsall,2023,5948
ITL3,TLG39,Wolverhampton,1998,5675
ITL3,TLG39,Wolverhampton,1999,5840
ITL3,TLG39,Wolverhampton,2000,5991
ITL3,TLG39,Wolverhampton,2001,6148
ITL3,TLG39,Wolverhampton,2002,6203
ITL3,TLG39,Wolverhampton,2003,6244
ITL3,TLG39,Wolverhampton,2004,6384
ITL3,TLG39,Wolverhampton,2005,6453
ITL3,TLG39,Wolverhampton,2006,6539
ITL3,TLG39,Wolverhampton,2007,6531
ITL3,TLG39,Wolverhampton,2008,6416
ITL3,TLG39,Wolverhampton,2009,5975
ITL3,TLG39,Wolverhampton,2010,6071
ITL3,TLG39,Wolverhampton,2011,6248
ITL3,TLG39,Wolverhampton,2012,6138
ITL3,TLG39,Wolverhampton,2013,6087
ITL3,TLG39,Wolverhampton,2014,6134
ITL3,TLG39,Wolverhampton,2015,5895
ITL3,TLG39,Wolverhampton,2016,6188
ITL3,TLG39,Wolverhampton,2017,6494
ITL3,TLG39,Wolverhampton,2018,6675
ITL3,TLG39,Wolverhampton,2019,6723
ITL3,TLG39,Wolverhampton,2020,5798
ITL3,TLG39,Wolverhampton,2021,6590
ITL3,TLG39,Wolverhampton,2022,6799
ITL3,TLG39,Wolverhampton,2023,6745
ITL1,TLH,East,1998,136468
ITL1,TLH,East,1999,141103
ITL1,TLH,East,2000,148575
ITL1,TLH,East,2001,153591
ITL1,TLH,East,2002,155767
ITL1,TLH,East,2003,161695
ITL1,TLH,East,2004,164003
ITL1,TLH,East,2005,169682
ITL1,TLH,East,2006,173628
ITL1,TLH,East,2007,176591
ITL1,TLH,East,2008,177082
ITL1,TLH,East,2009,168799
ITL1,TLH,East,2010,171520
ITL1,TLH,East,2011,171834
ITL1,TLH,East,2012,174149
ITL1,TLH,East,2013,178432
ITL1,TLH,East,2014,186108
ITL1,TLH,East,2015,190612
ITL1,TLH,East,2016,194418
ITL1,TLH,East,2017,203995
ITL1,TLH,East,2018,204417
ITL1,TLH,East,2019,208332
ITL1,TLH,East,2020,185999
ITL1,TLH,East,2021,203670
ITL1,TLH,East,2022,212015
ITL1,TLH,East,2023,213825
ITL2,TLH2,Bedfordshire and Hertfordshire,1998,43608
ITL2,TLH2,Bedfordshire and Hertfordshire,1999,45566
ITL2,TLH2,Bedfordshire and Hertfordshire,2000,48308
ITL2,TLH2,Bedfordshire and Hertfordshire,2001,49533
ITL2,TLH2,Bedfordshire and Hertfordshire,2002,50072
ITL2,TLH2,Bedfordshire and Hertfordshire,2003,51864
ITL2,TLH2,Bedfordshire and Hertfordshire,2004,52851
ITL2,TLH2,Bedfordshire and Hertfordshire,2005,55192
ITL2,TLH2,Bedfordshire and Hertfordshire,2006,55855
ITL2,TLH2,Bedfordshire and Hertfordshire,2007,57044
ITL2,TLH2,Bedfordshire and Hertfordshire,2008,57881
ITL2,TLH2,Bedfordshire and Hertfordshire,2009,54159
ITL2,TLH2,Bedfordshire and Hertfordshire,2010,54368
ITL2,TLH2,Bedfordshire and Hertfordshire,2011,54300
ITL2,TLH2,Bedfordshire and Hertfordshire,2012,54671
ITL2,TLH2,Bedfordshire and Hertfordshire,2013,57436
ITL2,TLH2,Bedfordshire and Hertfordshire,2014,60925
ITL2,TLH2,Bedfordshire and Hertfordshire,2015,63067
ITL2,TLH2,Bedfordshire and Hertfordshire,2016,64399
ITL2,TLH2,Bedfordshire and Hertfordshire,2017,68296
ITL2,TLH2,Bedfordshire and Hertfordshire,2018,68421
ITL2,TLH2,Bedfordshire and Hertfordshire,2019,69577
ITL2,TLH2,Bedfordshire and Hertfordshire,2020,61791
ITL2,TLH2,Bedfordshire and Hertfordshire,2021,68172
ITL2,TLH2,Bedfordshire and Hertfordshire,2022,70770
ITL2,TLH2,Bedfordshire and Hertfordshire,2023,71593
ITL3,TLH21,Luton,1998,4012
ITL3,TLH21,Luton,1999,4116
ITL3,TLH21,Luton,2000,4525
ITL3,TLH21,Luton,2001,4595
ITL3,TLH21,Luton,2002,4590
ITL3,TLH21,Luton,2003,4742
ITL3,TLH21,Luton,2004,4788
ITL3,TLH21,Luton,2005,4914
ITL3,TLH21,Luton,2006,5128
ITL3,TLH21,Luton,2007,5384
ITL3,TLH21,Luton,2008,5474
ITL3,TLH21,Luton,2009,5058
ITL3,TLH21,Luton,2010,5068
ITL3,TLH21,Luton,2011,5080
ITL3,TLH21,Luton,2012,5168
ITL3,TLH21,Luton,2013,5618
ITL3,TLH21,Luton,2014,6125
ITL3,TLH21,Luton,2015,6231
ITL3,TLH21,Luton,2016,6260
ITL3,TLH21,Luton,2017,6555
ITL3,TLH21,Luton,2018,6579
ITL3,TLH21,Luton,2019,6679
ITL3,TLH21,Luton,2020,4877
ITL3,TLH21,Luton,2021,5381
ITL3,TLH21,Luton,2022,7103
ITL3,TLH21,Luton,2023,7469
ITL3,TLH24,Bedford,1998,3817
ITL3,TLH24,Bedford,1999,4007
ITL3,TLH24,Bedford,2000,4144
ITL3,TLH24,Bedford,2001,4329
ITL3,TLH24,Bedford,2002,4363
ITL3,TLH24,Bedford,2003,4474
ITL3,TLH24,Bedford,2004,4497
ITL3,TLH24,Bedford,2005,4667
ITL3,TLH24,Bedford,2006,4700
ITL3,TLH24,Bedford,2007,4675
ITL3,TLH24,Bedford,2008,4683
ITL3,TLH24,Bedford,2009,4431
ITL3,TLH24,Bedford,2010,4419
ITL3,TLH24,Bedford,2011,4381
ITL3,TLH24,Bedford,2012,4415
ITL3,TLH24,Bedford,2013,4526
ITL3,TLH24,Bedford,2014,4747
ITL3,TLH24,Bedford,2015,4928
ITL3,TLH24,Bedford,2016,5067
ITL3,TLH24,Bedford,2017,5331
ITL3,TLH24,Bedford,2018,5300
ITL3,TLH24,Bedford,2019,5427
ITL3,TLH24,Bedford,2020,4639
ITL3,TLH24,Bedford,2021,5280
ITL3,TLH24,Bedford,2022,5521
ITL3,TLH24,Bedford,2023,5423
ITL3,TLH25,Central Bedfordshire,1998,5703
ITL3,TLH25,Central Bedfordshire,1999,5860
ITL3,TLH25,Central Bedfordshire,2000,6103
ITL3,TLH25,Central Bedfordshire,2001,6204
ITL3,TLH25,Central Bedfordshire,2002,6303
ITL3,TLH25,Central Bedfordshire,2003,6412
ITL3,TLH25,Central Bedfordshire,2004,6422
ITL3,TLH25,Central Bedfordshire,2005,6558
ITL3,TLH25,Central Bedfordshire,2006,6542
ITL3,TLH25,Central Bedfordshire,2007,6472
ITL3,TLH25,Central Bedfordshire,2008,6478
ITL3,TLH25,Central Bedfordshire,2009,6115
ITL3,TLH25,Central Bedfordshire,2010,6275
ITL3,TLH25,Central Bedfordshire,2011,6371
ITL3,TLH25,Central Bedfordshire,2012,6456
ITL3,TLH25,Central Bedfordshire,2013,6823
ITL3,TLH25,Central Bedfordshire,2014,7098
ITL3,TLH25,Central Bedfordshire,2015,7236
ITL3,TLH25,Central Bedfordshire,2016,7546
ITL3,TLH25,Central Bedfordshire,2017,8024
ITL3,TLH25,Central Bedfordshire,2018,7935
ITL3,TLH25,Central Bedfordshire,2019,7759
ITL3,TLH25,Central Bedfordshire,2020,6728
ITL3,TLH25,Central Bedfordshire,2021,7399
ITL3,TLH25,Central Bedfordshire,2022,7740
ITL3,TLH25,Central Bedfordshire,2023,7989
ITL3,TLH26,North and East Hertfordshire,1998,13335
ITL3,TLH26,North and East Hertfordshire,1999,14301
ITL3,TLH26,North and East Hertfordshire,2000,15218
ITL3,TLH26,North and East Hertfordshire,2001,15588
ITL3,TLH26,North and East Hertfordshire,2002,15829
ITL3,TLH26,North and East Hertfordshire,2003,16599
ITL3,TLH26,North and East Hertfordshire,2004,16984
ITL3,TLH26,North and East Hertfordshire,2005,18192
ITL3,TLH26,North and East Hertfordshire,2006,18644
ITL3,TLH26,North and East Hertfordshire,2007,19041
ITL3,TLH26,North and East Hertfordshire,2008,19654
ITL3,TLH26,North and East Hertfordshire,2009,18128
ITL3,TLH26,North and East Hertfordshire,2010,17950
ITL3,TLH26,North and East Hertfordshire,2011,17538
ITL3,TLH26,North and East Hertfordshire,2012,17586
ITL3,TLH26,North and East Hertfordshire,2013,18289
ITL3,TLH26,North and East Hertfordshire,2014,19387
ITL3,TLH26,North and East Hertfordshire,2015,19674
ITL3,TLH26,North and East Hertfordshire,2016,19730
ITL3,TLH26,North and East Hertfordshire,2017,20628
ITL3,TLH26,North and East Hertfordshire,2018,20865
ITL3,TLH26,North and East Hertfordshire,2019,21950
ITL3,TLH26,North and East Hertfordshire,2020,20636
ITL3,TLH26,North and East Hertfordshire,2021,22771
ITL3,TLH26,North and East Hertfordshire,2022,22414
ITL3,TLH26,North and East Hertfordshire,2023,23012
ITL3,TLH27,South West Hertfordshire,1998,16938
ITL3,TLH27,South West Hertfordshire,1999,17482
ITL3,TLH27,South West Hertfordshire,2000,18451
ITL3,TLH27,South West Hertfordshire,2001,18951
ITL3,TLH27,South West Hertfordshire,2002,19140
ITL3,TLH27,South West Hertfordshire,2003,19820
ITL3,TLH27,South West Hertfordshire,2004,20322
ITL3,TLH27,South West Hertfordshire,2005,20976
ITL3,TLH27,South West Hertfordshire,2006,20902
ITL3,TLH27,South West Hertfordshire,2007,21525
ITL3,TLH27,South West Hertfordshire,2008,21670
ITL3,TLH27,South West Hertfordshire,2009,20459
ITL3,TLH27,South West Hertfordshire,2010,20768
ITL3,TLH27,South West Hertfordshire,2011,21067
ITL3,TLH27,South West Hertfordshire,2012,21249
ITL3,TLH27,South West Hertfordshire,2013,22417
ITL3,TLH27,South West Hertfordshire,2014,23750
ITL3,TLH27,South West Hertfordshire,2015,25249
ITL3,TLH27,South West Hertfordshire,2016,26089
ITL3,TLH27,South West Hertfordshire,2017,28102
ITL3,TLH27,South West Hertfordshire,2018,27995
ITL3,TLH27,South West Hertfordshire,2019,28033
ITL3,TLH27,South West Hertfordshire,2020,25276
ITL3,TLH27,South West Hertfordshire,2021,27696
ITL3,TLH27,South West Hertfordshire,2022,27990
ITL3,TLH27,South West Hertfordshire,2023,27709
ITL2,TLH3,Essex,1998,39569
ITL2,TLH3,Essex,1999,39818
ITL2,TLH3,Essex,2000,41819
ITL2,TLH3,Essex,2001,43795
ITL2,TLH3,Essex,2002,43992
ITL2,TLH3,Essex,2003,46734
ITL2,TLH3,Essex,2004,46958
ITL2,TLH3,Essex,2005,47462
ITL2,TLH3,Essex,2006,48376
ITL2,TLH3,Essex,2007,48913
ITL2,TLH3,Essex,2008,48605
ITL2,TLH3,Essex,2009,46469
ITL2,TLH3,Essex,2010,47957
ITL2,TLH3,Essex,2011,47346
ITL2,TLH3,Essex,2012,47824
ITL2,TLH3,Essex,2013,48188
ITL2,TLH3,Essex,2014,50269
ITL2,TLH3,Essex,2015,51757
ITL2,TLH3,Essex,2016,52896
ITL2,TLH3,Essex,2017,55781
ITL2,TLH3,Essex,2018,56159
ITL2,TLH3,Essex,2019,56122
ITL2,TLH3,Essex,2020,48887
ITL2,TLH3,Essex,2021,54904
ITL2,TLH3,Essex,2022,57952
ITL2,TLH3,Essex,2023,57887
ITL3,TLH31,Southend-on-Sea,1998,3028
ITL3,TLH31,Southend-on-Sea,1999,3082
ITL3,TLH31,Southend-on-Sea,2000,3192
ITL3,TLH31,Southend-on-Sea,2001,3361
ITL3,TLH31,Southend-on-Sea,2002,3426
ITL3,TLH31,Southend-on-Sea,2003,3601
ITL3,TLH31,Southend-on-Sea,2004,3696
ITL3,TLH31,Southend-on-Sea,2005,3718
ITL3,TLH31,Southend-on-Sea,2006,3864
ITL3,TLH31,Southend-on-Sea,2007,3890
ITL3,TLH31,Southend-on-Sea,2008,3897
ITL3,TLH31,Southend-on-Sea,2009,3836
ITL3,TLH31,Southend-on-Sea,2010,3858
ITL3,TLH31,Southend-on-Sea,2011,3838
ITL3,TLH31,Southend-on-Sea,2012,3904
ITL3,TLH31,Southend-on-Sea,2013,3896
ITL3,TLH31,Southend-on-Sea,2014,3957
ITL3,TLH31,Southend-on-Sea,2015,3944
ITL3,TLH31,Southend-on-Sea,2016,3990
ITL3,TLH31,Southend-on-Sea,2017,4193
ITL3,TLH31,Southend-on-Sea,2018,4228
ITL3,TLH31,Southend-on-Sea,2019,4057
ITL3,TLH31,Southend-on-Sea,2020,3333
ITL3,TLH31,Southend-on-Sea,2021,3776
ITL3,TLH31,Southend-on-Sea,2022,3747
ITL3,TLH31,Southend-on-Sea,2023,3732
ITL3,TLH32,Thurrock,1998,4243
ITL3,TLH32,Thurrock,1999,4160
ITL3,TLH32,Thurrock,2000,4251
ITL3,TLH32,Thurrock,2001,4429
ITL3,TLH32,Thurrock,2002,4403
ITL3,TLH32,Thurrock,2003,4848
ITL3,TLH32,Thurrock,2004,4903
ITL3,TLH32,Thurrock,2005,4983
ITL3,TLH32,Thurrock,2006,5116
ITL3,TLH32,Thurrock,2007,5040
ITL3,TLH32,Thurrock,2008,4869
ITL3,TLH32,Thurrock,2009,4703
ITL3,TLH32,Thurrock,2010,4841
ITL3,TLH32,Thurrock,2011,4588
ITL3,TLH32,Thurrock,2012,4671
ITL3,TLH32,Thurrock,2013,4502
ITL3,TLH32,Thurrock,2014,4777
ITL3,TLH32,Thurrock,2015,5073
ITL3,TLH32,Thurrock,2016,5050
ITL3,TLH32,Thurrock,2017,5487
ITL3,TLH32,Thurrock,2018,5591
ITL3,TLH32,Thurrock,2019,5589
ITL3,TLH32,Thurrock,2020,4937
ITL3,TLH32,Thurrock,2021,5577
ITL3,TLH32,Thurrock,2022,6140
ITL3,TLH32,Thurrock,2023,6276
ITL3,TLH34,Essex Haven Gateway,1998,9000
ITL3,TLH34,Essex Haven Gateway,1999,9001
ITL3,TLH34,Essex Haven Gateway,2000,9453
ITL3,TLH34,Essex Haven Gateway,2001,9822
ITL3,TLH34,Essex Haven Gateway,2002,9784
ITL3,TLH34,Essex Haven Gateway,2003,10345
ITL3,TLH34,Essex Haven Gateway,2004,10355
ITL3,TLH34,Essex Haven Gateway,2005,10499
ITL3,TLH34,Essex Haven Gateway,2006,10545
ITL3,TLH34,Essex Haven Gateway,2007,10656
ITL3,TLH34,Essex Haven Gateway,2008,10628
ITL3,TLH34,Essex Haven Gateway,2009,10207
ITL3,TLH34,Essex Haven Gateway,2010,10623
ITL3,TLH34,Essex Haven Gateway,2011,10584
ITL3,TLH34,Essex Haven Gateway,2012,10739
ITL3,TLH34,Essex Haven Gateway,2013,10789
ITL3,TLH34,Essex Haven Gateway,2014,11290
ITL3,TLH34,Essex Haven Gateway,2015,11924
ITL3,TLH34,Essex Haven Gateway,2016,12525
ITL3,TLH34,Essex Haven Gateway,2017,13423
ITL3,TLH34,Essex Haven Gateway,2018,13411
ITL3,TLH34,Essex Haven Gateway,2019,13222
ITL3,TLH34,Essex Haven Gateway,2020,11453
ITL3,TLH34,Essex Haven Gateway,2021,12889
ITL3,TLH34,Essex Haven Gateway,2022,13257
ITL3,TLH34,Essex Haven Gateway,2023,13444
ITL3,TLH35,West Essex,1998,7832
ITL3,TLH35,West Essex,1999,7968
ITL3,TLH35,West Essex,2000,8301
ITL3,TLH35,West Essex,2001,8622
ITL3,TLH35,West Essex,2002,8832
ITL3,TLH35,West Essex,2003,9407
ITL3,TLH35,West Essex,2004,9508
ITL3,TLH35,West Essex,2005,9574
ITL3,TLH35,West Essex,2006,9855
ITL3,TLH35,West Essex,2007,9945
ITL3,TLH35,West Essex,2008,9702
ITL3,TLH35,West Essex,2009,9169
ITL3,TLH35,West Essex,2010,9587
ITL3,TLH35,West Essex,2011,9358
ITL3,TLH35,West Essex,2012,9270
ITL3,TLH35,West Essex,2013,9454
ITL3,TLH35,West Essex,2014,9592
ITL3,TLH35,West Essex,2015,9965
ITL3,TLH35,West Essex,2016,10308
ITL3,TLH35,West Essex,2017,10841
ITL3,TLH35,West Essex,2018,10867
ITL3,TLH35,West Essex,2019,10683
ITL3,TLH35,West Essex,2020,8955
ITL3,TLH35,West Essex,2021,10201
ITL3,TLH35,West Essex,2022,11020
ITL3,TLH35,West Essex,2023,11120
ITL3,TLH36,Heart of Essex,1998,8235
ITL3,TLH36,Heart of Essex,1999,8243
ITL3,TLH36,Heart of Essex,2000,8776
ITL3,TLH36,Heart of Essex,2001,9225
ITL3,TLH36,Heart of Essex,2002,9221
ITL3,TLH36,Heart of Essex,2003,9708
ITL3,TLH36,Heart of Essex,2004,9580
ITL3,TLH36,Heart of Essex,2005,9682
ITL3,TLH36,Heart of Essex,2006,9721
ITL3,TLH36,Heart of Essex,2007,10052
ITL3,TLH36,Heart of Essex,2008,9915
ITL3,TLH36,Heart of Essex,2009,9647
ITL3,TLH36,Heart of Essex,2010,9910
ITL3,TLH36,Heart of Essex,2011,9841
ITL3,TLH36,Heart of Essex,2012,9920
ITL3,TLH36,Heart of Essex,2013,9980
ITL3,TLH36,Heart of Essex,2014,10789
ITL3,TLH36,Heart of Essex,2015,11139
ITL3,TLH36,Heart of Essex,2016,11102
ITL3,TLH36,Heart of Essex,2017,11704
ITL3,TLH36,Heart of Essex,2018,11846
ITL3,TLH36,Heart of Essex,2019,12027
ITL3,TLH36,Heart of Essex,2020,10562
ITL3,TLH36,Heart of Essex,2021,11811
ITL3,TLH36,Heart of Essex,2022,12433
ITL3,TLH36,Heart of Essex,2023,12123
ITL3,TLH37,Essex Thames Gateway,1998,7293
ITL3,TLH37,Essex Thames Gateway,1999,7357
ITL3,TLH37,Essex Thames Gateway,2000,7832
ITL3,TLH37,Essex Thames Gateway,2001,8245
ITL3,TLH37,Essex Thames Gateway,2002,8237
ITL3,TLH37,Essex Thames Gateway,2003,8774
ITL3,TLH37,Essex Thames Gateway,2004,8776
ITL3,TLH37,Essex Thames Gateway,2005,8927
ITL3,TLH37,Essex Thames Gateway,2006,9196
ITL3,TLH37,Essex Thames Gateway,2007,9267
ITL3,TLH37,Essex Thames Gateway,2008,9563
ITL3,TLH37,Essex Thames Gateway,2009,8875
ITL3,TLH37,Essex Thames Gateway,2010,9120
ITL3,TLH37,Essex Thames Gateway,2011,9179
ITL3,TLH37,Essex Thames Gateway,2012,9365
ITL3,TLH37,Essex Thames Gateway,2013,9631
ITL3,TLH37,Essex Thames Gateway,2014,9901
ITL3,TLH37,Essex Thames Gateway,2015,9746
ITL3,TLH37,Essex Thames Gateway,2016,9923
ITL3,TLH37,Essex Thames Gateway,2017,10155
ITL3,TLH37,Essex Thames Gateway,2018,10243
ITL3,TLH37,Essex Thames Gateway,2019,10557
ITL3,TLH37,Essex Thames Gateway,2020,9692
ITL3,TLH37,Essex Thames Gateway,2021,10651
ITL3,TLH37,Essex Thames Gateway,2022,11354
ITL3,TLH37,Essex Thames Gateway,2023,11168
ITL2,TLH4,Cambridgeshire and Peterborough,1998,20801
ITL2,TLH4,Cambridgeshire and Peterborough,1999,21704
ITL2,TLH4,Cambridgeshire and Peterborough,2000,22668
ITL2,TLH4,Cambridgeshire and Peterborough,2001,23492
ITL2,TLH4,Cambridgeshire and Peterborough,2002,24010
ITL2,TLH4,Cambridgeshire and Peterborough,2003,24506
ITL2,TLH4,Cambridgeshire and Peterborough,2004,24943
ITL2,TLH4,Cambridgeshire and Peterborough,2005,26331
ITL2,TLH4,Cambridgeshire and Peterborough,2006,27308
ITL2,TLH4,Cambridgeshire and Peterborough,2007,28192
ITL2,TLH4,Cambridgeshire and Peterborough,2008,28103
ITL2,TLH4,Cambridgeshire and Peterborough,2009,26791
ITL2,TLH4,Cambridgeshire and Peterborough,2010,27434
ITL2,TLH4,Cambridgeshire and Peterborough,2011,27856
ITL2,TLH4,Cambridgeshire and Peterborough,2012,28531
ITL2,TLH4,Cambridgeshire and Peterborough,2013,28570
ITL2,TLH4,Cambridgeshire and Peterborough,2014,29545
ITL2,TLH4,Cambridgeshire and Peterborough,2015,29903
ITL2,TLH4,Cambridgeshire and Peterborough,2016,30606
ITL2,TLH4,Cambridgeshire and Peterborough,2017,32148
